Shop Location,Shop Owner,Item,Stock/Space,Price,Action,Status,Timestamp,Warp
5184 2 -13472,Puppies75200,White Concrete,3456,10,BUYING,Active,2026-05-29 11:39:06,/warp SellConcrete
5183 2 -13472,Puppies75200,Light Gray Concrete,3456,10,BUYING,Active,2026-05-29 11:39:06,/warp SellConcrete
5182 2 -13472,Puppies75200,Gray Concrete,3456,10,BUYING,Active,2026-05-29 11:39:07,/warp SellConcrete
5181 2 -13472,Puppies75200,Black Concrete,3456,10,BUYING,Active,2026-05-29 11:39:08,/warp SellConcrete
5180 2 -13472,Puppies75200,Brown Concrete,3456,10,BUYING,Active,2026-05-29 11:39:09,/warp SellConcrete
17612 80 10652,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:21,/warp sellmesand
17612 80 10653,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:22,/warp sellmesand
17612 80 10654,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:23,/warp sellmesand
17612 80 10655,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:24,/warp sellmesand
17612 80 10656,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:25,/warp sellmesand
17612 80 10657,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:25,/warp sellmesand
17612 80 10658,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:26,/warp sellmesand
17612 81 10658,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:27,/warp sellmesand
17612 81 10657,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:27,/warp sellmesand
17612 81 10656,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:28,/warp sellmesand
17612 81 10655,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:29,/warp sellmesand
17612 81 10654,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:30,/warp sellmesand
17612 81 10653,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:31,/warp sellmesand
17612 81 10652,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:31,/warp sellmesand
17612 82 10652,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:32,/warp sellmesand
17612 82 10653,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:33,/warp sellmesand
17612 82 10654,Killablob,Sand,2304,2,BUYING,Active,2026-05-29 11:39:34,/warp sellmesand
17612 82 10655,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:34,/warp sellmesand
17612 82 10656,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:36,/warp sellmesand
17612 82 10657,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:36,/warp sellmesand
17612 82 10658,Killablob,Sand,3456,2,BUYING,Active,2026-05-29 11:39:37,/warp sellmesand
14610 75 -1410,HoboNova,I♥Shopbo,61,1000,SELLING,Active,2026-05-29 11:39:50,/warp shopbo
14610 75 -1409,HoboNova,I♥Shopbo,61,2000,SELLING,Active,2026-05-29 11:39:51,/warp shopbo
14610 75 -1408,HoboNova,I♥Shopbo,37,3000,SELLING,Active,2026-05-29 11:39:52,/warp shopbo
14606 75 -1408,HoboNova,Block of Redstone,1728,250,SELLING,Active,2026-05-29 11:39:53,/warp shopbo
14606 75 -1409,HoboNova,Block of Redstone,1728,250,SELLING,Active,2026-05-29 11:39:54,/warp shopbo
14606 75 -1410,HoboNova,Block of Redstone,1728,250,SELLING,Active,2026-05-29 11:39:54,/warp shopbo
14620 75 -1418,HoboNova,Cobweb,3456,6,SELLING,Active,2026-05-29 11:40:03,/warp shopbo
14620 77 -1418,HoboNova,Lead,127,5,SELLING,Active,2026-05-29 11:40:04,/warp shopbo
14619 77 -1418,HoboNova,Item Frame,472,5,SELLING,Active,2026-05-29 11:40:05,/warp shopbo
14620 75 -1411,HoboNova,Blue Harness,51,8,SELLING,Active,2026-05-29 11:40:14,/warp shopbo
14620 75 -1410,HoboNova,Lapis Lazuli,2048,3,SELLING,Active,2026-05-29 11:40:15,/warp shopbo
14620 75 -1409,HoboNova,Book and Quill,54,30,SELLING,Active,2026-05-29 11:40:16,/warp shopbo
14620 75 -1408,HoboNova,Bucket,200,5,SELLING,Active,2026-05-29 11:40:16,/warp shopbo
14620 75 -1407,HoboNova,Firework Rocket,1272,0.01,SELLING,Active,2026-05-29 11:40:17,/warp shopbo
14620 75 -1405,HoboNova,Bee Nest,0,750,SELLING,out of stock,2026-05-29 11:40:18,/warp shopbo
14620 75 -1404,HoboNova,Empty Map,117,10,SELLING,Active,2026-05-29 11:40:19,/warp shopbo
14620 75 -1403,HoboNova,Phantom Membrane,546,10,SELLING,Active,2026-05-29 11:40:20,/warp shopbo
14620 77 -1404,HoboNova,Ink Sac,491,1,SELLING,Active,2026-05-29 11:40:21,/warp shopbo
14596 75 -1419,HoboNova,Pale Oak Log,387,4,SELLING,Active,2026-05-29 11:41:00,/warp shopbo
14600 77 -1419,HoboNova,Chest,243,10,SELLING,Active,2026-05-29 11:41:04,/warp shopbo
14596 75 -1407,HoboNova,Smooth Stone,3256,2,SELLING,Active,2026-05-29 11:41:16,/warp shopbo
14596 75 -1406,HoboNova,Soul Soil,3456,2.5,SELLING,Active,2026-05-29 11:41:16,/warp shopbo
14596 75 -1405,HoboNova,Soul Sand,3447,2.5,SELLING,Active,2026-05-29 11:41:17,/warp shopbo
14596 75 -1403,HoboNova,Dirt,3456,1,SELLING,Active,2026-05-29 11:41:18,/warp shopbo
14596 77 -1405,HoboNova,Glowstone,1728,3,SELLING,Active,2026-05-29 11:41:20,/warp shopbo
14596 77 -1410,HoboNova,Pointed Dripstone,1728,3,SELLING,Active,2026-05-29 11:41:23,/warp shopbo
16753 73 -16860,will1608,Netherite Ingot,3456,2000,BUYING,Active,2026-05-29 11:42:15,/warp shopwill
16753 72 -16859,will1608,Netherite Ingot,0,5000,SELLING,out of stock,2026-05-29 11:42:17,/warp shopwill
16752 72 -16859,will1608,Diamond,2957,100,SELLING,Active,2026-05-29 11:42:18,/warp shopwill
16751 72 -16859,will1608,Emerald,4,20,SELLING,Active,2026-05-29 11:42:19,/warp shopwill
16750 72 -16859,will1608,Gold Ingot,50,20,SELLING,Active,2026-05-29 11:42:19,/warp shopwill
16749 72 -16859,will1608,Raw Gold,763,20,SELLING,Active,2026-05-29 11:42:20,/warp shopwill
16748 72 -16859,will1608,Iron Ingot,3456,10,SELLING,Active,2026-05-29 11:42:21,/warp shopwill
16747 72 -16859,will1608,Raw Iron,3456,10,SELLING,Active,2026-05-29 11:42:24,/warp shopwill
16746 72 -16859,will1608,Copper Ingot,0,5,SELLING,out of stock,2026-05-29 11:42:30,/warp shopwill
16745 72 -16859,will1608,Raw Copper,3456,5,SELLING,Active,2026-05-29 11:42:31,/warp shopwill
16744 72 -16859,will1608,Lapis Lazuli,0,5,SELLING,out of stock,2026-05-29 11:42:31,/warp shopwill
16743 72 -16859,will1608,Coal,1169,5,SELLING,Active,2026-05-29 11:42:32,/warp shopwill
16742 72 -16859,will1608,Redstone Dust,1568,1,SELLING,Active,2026-05-29 11:42:33,/warp shopwill
16741 72 -16859,will1608,Amethyst Shard,2704,10,SELLING,Active,2026-05-29 11:42:34,/warp shopwill
16750 72 -16857,will1608,Obsidian,0,50,SELLING,out of stock,2026-05-29 11:42:37,/warp shopwill
16751 72 -16857,will1608,Blue Ice,3392,50,SELLING,Active,2026-05-29 11:42:38,/warp shopwill
16752 72 -16857,will1608,Packed Ice,3456,5,SELLING,Active,2026-05-29 11:42:38,/warp shopwill
16753 72 -16857,will1608,Ice,0,1,SELLING,out of stock,2026-05-29 11:42:39,/warp shopwill
16753 72 -16850,will1608,Glass,1989,5,SELLING,Active,2026-05-29 11:42:43,/warp shopwill
16752 72 -16850,will1608,Smooth Stone,0,2,SELLING,out of stock,2026-05-29 11:42:43,/warp shopwill
16751 72 -16850,will1608,Bricks,864,5,SELLING,Active,2026-05-29 11:42:44,/warp shopwill
16750 72 -16850,will1608,Terracotta,879,5,SELLING,Active,2026-05-29 11:42:45,/warp shopwill
16749 72 -16850,will1608,Smooth Sandstone,0,5,SELLING,out of stock,2026-05-29 11:42:45,/warp shopwill
16748 72 -16850,will1608,Smooth Red Sandstone,3,5,SELLING,Active,2026-05-29 11:42:46,/warp shopwill
16747 72 -16850,will1608,Prismarine,816,10,SELLING,Active,2026-05-29 11:42:46,/warp shopwill
16746 72 -16850,will1608,Prismarine Bricks,3456,15,SELLING,Active,2026-05-29 11:42:47,/warp shopwill
16745 72 -16850,will1608,Dark Prismarine,0,20,SELLING,out of stock,2026-05-29 11:42:48,/warp shopwill
16744 72 -16850,will1608,Nether Bricks,87,5,SELLING,Active,2026-05-29 11:42:48,/warp shopwill
16742 72 -16850,will1608,End Stone,694,5,SELLING,Active,2026-05-29 11:42:49,/warp shopwill
16741 72 -16850,will1608,Purpur Block,215,5,SELLING,Active,2026-05-29 11:42:50,/warp shopwill
16742 72 -16848,will1608,Smooth Basalt,3456,5,SELLING,Active,2026-05-29 11:42:51,/warp shopwill
16743 72 -16848,will1608,Basalt,0,5,SELLING,out of stock,2026-05-29 11:42:52,/warp shopwill
16744 72 -16848,will1608,Dripstone Block,231,5,SELLING,Active,2026-05-29 11:42:52,/warp shopwill
16745 72 -16848,will1608,Deepslate,3456,2,SELLING,Active,2026-05-29 11:42:53,/warp shopwill
16746 72 -16848,will1608,Cobbled Deepslate,1699,2,SELLING,Active,2026-05-29 11:42:54,/warp shopwill
16747 72 -16848,will1608,Tuff,0,2,SELLING,out of stock,2026-05-29 11:42:54,/warp shopwill
16748 72 -16848,will1608,Calcite,2198,5,SELLING,Active,2026-05-29 11:42:55,/warp shopwill
16749 72 -16848,will1608,Andesite,1800,2,SELLING,Active,2026-05-29 11:42:56,/warp shopwill
16750 72 -16848,will1608,Granite,3456,2,SELLING,Active,2026-05-29 11:42:56,/warp shopwill
16751 72 -16848,will1608,Diorite,3143,2,SELLING,Active,2026-05-29 11:42:57,/warp shopwill
16752 72 -16848,will1608,Cobblestone,1212,2,SELLING,Active,2026-05-29 11:42:57,/warp shopwill
16753 72 -16848,will1608,Stone,1163,2,SELLING,Active,2026-05-29 11:42:58,/warp shopwill
16753 72 -16841,will1608,Dirt,2060,2,SELLING,Active,2026-05-29 11:43:01,/warp shopwill
16752 72 -16841,will1608,Rooted Dirt,1106,10,SELLING,Active,2026-05-29 11:43:02,/warp shopwill
16751 72 -16841,will1608,Coarse Dirt,0,2,SELLING,out of stock,2026-05-29 11:43:03,/warp shopwill
16750 72 -16841,will1608,Mud,2587,5,SELLING,Active,2026-05-29 11:43:03,/warp shopwill
16749 72 -16841,will1608,Grass Block,1880,2,SELLING,Active,2026-05-29 11:43:04,/warp shopwill
16748 72 -16841,will1608,Mycelium,33,2,SELLING,Active,2026-05-29 11:43:05,/warp shopwill
16747 72 -16841,will1608,Podzol,18,2,SELLING,Active,2026-05-29 11:43:05,/warp shopwill
16746 72 -16841,will1608,Clay,1610,5,SELLING,Active,2026-05-29 11:43:06,/warp shopwill
16745 72 -16841,will1608,Sand,0,5,SELLING,out of stock,2026-05-29 11:43:07,/warp shopwill
16744 72 -16841,will1608,Red Sand,103,5,SELLING,Active,2026-05-29 11:43:07,/warp shopwill
16743 72 -16841,will1608,Gravel,512,2,SELLING,Active,2026-05-29 11:43:08,/warp shopwill
16742 72 -16841,will1608,Moss Block,0,5,SELLING,out of stock,2026-05-29 11:43:09,/warp shopwill
16741 72 -16841,will1608,Pale Moss Block,915,5,SELLING,Active,2026-05-29 11:43:09,/warp shopwill
16741 72 -16839,will1608,Stick,2193,1,SELLING,Active,2026-05-29 11:43:10,/warp shopwill
16742 72 -16839,will1608,Pale Oak Log,2473,5,SELLING,Active,2026-05-29 11:43:11,/warp shopwill
16743 72 -16839,will1608,Cherry Log,615,7.5,SELLING,Active,2026-05-29 11:43:11,/warp shopwill
16744 72 -16839,will1608,Block of Bamboo,1248,5,SELLING,Active,2026-05-29 11:43:12,/warp shopwill
16745 72 -16839,will1608,Mangrove Log,2559,25,SELLING,Active,2026-05-29 11:43:13,/warp shopwill
16746 72 -16839,will1608,Warped Stem,0,15,SELLING,out of stock,2026-05-29 11:43:13,/warp shopwill
16747 72 -16839,will1608,Crimson Stem,0,15,SELLING,out of stock,2026-05-29 11:43:14,/warp shopwill
16748 72 -16839,will1608,Dark Oak Log,204,5,SELLING,Active,2026-05-29 11:43:15,/warp shopwill
16749 72 -16839,will1608,Acacia Log,0,10,SELLING,out of stock,2026-05-29 11:43:16,/warp shopwill
16750 72 -16839,will1608,Jungle Log,551,5,SELLING,Active,2026-05-29 11:43:16,/warp shopwill
16751 72 -16839,will1608,Spruce Log,392,5,SELLING,Active,2026-05-29 11:43:17,/warp shopwill
16752 72 -16839,will1608,Birch Log,1249,5,SELLING,Active,2026-05-29 11:43:18,/warp shopwill
16753 72 -16839,will1608,Oak Log,0,5,SELLING,out of stock,2026-05-29 11:43:18,/warp shopwill
16753 73 -16838,will1608,Oak Log,3456,2.5,BUYING,Active,2026-05-29 11:43:19,/warp shopwill
16752 73 -16838,will1608,Birch Log,3456,2.5,BUYING,Active,2026-05-29 11:43:20,/warp shopwill
16751 73 -16838,will1608,Spruce Log,3456,2.5,BUYING,Active,2026-05-29 11:43:20,/warp shopwill
16750 73 -16838,will1608,Jungle Log,3456,2.5,BUYING,Active,2026-05-29 11:43:21,/warp shopwill
16749 73 -16838,will1608,Acacia Log,3456,2.5,BUYING,Active,2026-05-29 11:43:21,/warp shopwill
16748 73 -16838,will1608,Dark Oak Log,3456,2.5,BUYING,Active,2026-05-29 11:43:22,/warp shopwill
16747 73 -16838,will1608,Crimson Stem,3456,2.5,BUYING,Active,2026-05-29 11:43:23,/warp shopwill
16746 73 -16838,will1608,Warped Stem,3456,2.5,BUYING,Active,2026-05-29 11:43:23,/warp shopwill
16745 73 -16838,will1608,Mangrove Log,3456,2.5,BUYING,Active,2026-05-29 11:43:24,/warp shopwill
16744 73 -16838,will1608,Block of Bamboo,3456,2.5,BUYING,Active,2026-05-29 11:43:25,/warp shopwill
16743 73 -16838,will1608,Cherry Log,3456,2.5,BUYING,Active,2026-05-29 11:43:26,/warp shopwill
16742 73 -16838,will1608,Pale Oak Log,3456,2.5,BUYING,Active,2026-05-29 11:43:26,/warp shopwill
-7125 112 -17573,Alisa12345,Raw Salmon,2470,0,BUYING,Active,2026-05-29 11:43:45,/warp shrimp shop
-7125 112 -17576,Alisa12345,Steak,1693,0.5,SELLING,Active,2026-05-29 11:43:46,/warp shrimp shop
-7125 113 -17576,Alisa12345,Raw Salmon,313,1,SELLING,Active,2026-05-29 11:43:47,/warp shrimp shop
-7125 114 -17576,Alisa12345,Paper,0,0.4,SELLING,out of stock,2026-05-29 11:43:48,/warp shrimp shop
-7125 115 -17576,Alisa12345,Sugar,16,0.5,SELLING,Active,2026-05-29 11:43:49,/warp shrimp shop
-7122 115 -17576,Alisa12345,Kelp,238,1,SELLING,Active,2026-05-29 11:43:50,/warp shrimp shop
-7122 114 -17577,Alisa12345,Glow Ink Sac,234,6,SELLING,Active,2026-05-29 11:43:51,/warp shrimp shop
-7122 113 -17576,Alisa12345,Firework Rocket,191,0.75,SELLING,Active,2026-05-29 11:43:51,/warp shrimp shop
-7122 112 -17576,Alisa12345,Cooked Rabbit,1344,0.5,SELLING,Active,2026-05-29 11:43:52,/warp shrimp shop
-7120 112 -17576,Alisa12345,Cobblestone,1683,0.5,SELLING,Active,2026-05-29 11:43:53,/warp shrimp shop
-7120 113 -17576,Alisa12345,Stone,1545,0.65,SELLING,Active,2026-05-29 11:43:57,/warp shrimp shop
-7120 114 -17576,Alisa12345,Andesite,188,0.75,SELLING,Active,2026-05-29 11:43:58,/warp shrimp shop
-7120 115 -17576,Alisa12345,Deepslate,337,1.5,SELLING,Active,2026-05-29 11:43:59,/warp shrimp shop
-7117 115 -17576,Alisa12345,Cobbled Deepslate,328,1.5,SELLING,Active,2026-05-29 11:44:00,/warp shrimp shop
-7117 114 -17576,Alisa12345,Mud,0,1,SELLING,out of stock,2026-05-29 11:44:02,/warp shrimp shop
-7117 113 -17576,Alisa12345,Dirt,1600,1,SELLING,Active,2026-05-29 11:44:03,/warp shrimp shop
-7117 112 -17576,Alisa12345,Sand,969,6,SELLING,Active,2026-05-29 11:44:04,/warp shrimp shop
-7115 112 -17576,Alisa12345,Redstone Dust,287,0.5,SELLING,Active,2026-05-29 11:44:05,/warp shrimp shop
-7115 113 -17576,Alisa12345,Gold Ingot,13,5,SELLING,Active,2026-05-29 11:44:05,/warp shrimp shop
-7115 114 -17576,Alisa12345,Coal,260,0.5,SELLING,Active,2026-05-29 11:44:06,/warp shrimp shop
-7115 115 -17576,Alisa12345,Iron Ingot,84,3,SELLING,Active,2026-05-29 11:44:07,/warp shrimp shop
-7112 115 -17576,Alisa12345,Dripstone Block,52,3,SELLING,Active,2026-05-29 11:44:08,/warp shrimp shop
-7112 114 -17576,Alisa12345,Diamond,48,65,SELLING,Active,2026-05-29 11:44:08,/warp shrimp shop
-7112 113 -17576,Alisa12345,Copper Ingot,741,1,SELLING,Active,2026-05-29 11:44:09,/warp shrimp shop
-7112 112 -17576,Alisa12345,Lapis Lazuli,10,0.75,SELLING,Active,2026-05-29 11:44:10,/warp shrimp shop
-7110 112 -17576,Alisa12345,Glowstone,169,10,SELLING,Active,2026-05-29 11:44:11,/warp shrimp shop
-7110 113 -17576,Alisa12345,End Rod,0,10,SELLING,out of stock,2026-05-29 11:44:11,/warp shrimp shop
-7110 114 -17576,Alisa12345,Pearlescent Froglight,661,5,SELLING,Active,2026-05-29 11:44:12,/warp shrimp shop
-7110 115 -17576,Alisa12345,Verdant Froglight,1046,5,SELLING,Active,2026-05-29 11:44:13,/warp shrimp shop
-7107 115 -17576,Alisa12345,Ochre Froglight,1136,5,SELLING,Active,2026-05-29 11:44:14,/warp shrimp shop
-7107 114 -17576,Alisa12345,Lantern,0,5,SELLING,out of stock,2026-05-29 11:44:14,/warp shrimp shop
-7107 113 -17577,Alisa12345,Magma Block,121,5,SELLING,Active,2026-05-29 11:44:15,/warp shrimp shop
-7107 112 -17576,Alisa12345,Torch,608,2,SELLING,Active,2026-05-29 11:44:16,/warp shrimp shop
-7105 112 -17576,Alisa12345,Bucket of Tropical Fish,9,1000,SELLING,Active,2026-05-29 11:44:17,/warp shrimp shop
-7105 113 -17576,Alisa12345,Bucket of Pufferfish,1,1000,SELLING,Active,2026-05-29 11:44:17,/warp shrimp shop
-7105 114 -17576,Alisa12345,Smooth Basalt,7,2,SELLING,Active,2026-05-29 11:44:18,/warp shrimp shop
-7105 115 -17576,Alisa12345,Glass,320,5,SELLING,Active,2026-05-29 11:44:19,/warp shrimp shop
-7102 115 -17576,Alisa12345,Tuff,0,1,SELLING,out of stock,2026-05-29 11:44:20,/warp shrimp shop
-7102 114 -17576,Alisa12345,Amethyst Shard,0,0.75,SELLING,out of stock,2026-05-29 11:44:20,/warp shrimp shop
-7102 113 -17576,Alisa12345,Pufferfish,1,500,SELLING,Active,2026-05-29 11:44:21,/warp shrimp shop
-7102 112 -17576,Alisa12345,Kelp,339,3,SELLING,Active,2026-05-29 11:44:21,/warp shrimp shop
-7100 112 -17576,Alisa12345,Decorated Pot,143,10,SELLING,Active,2026-05-29 11:44:22,/warp shrimp shop
-7100 113 -17576,Alisa12345,Spruce Sapling,200,3,SELLING,Active,2026-05-29 11:44:23,/warp shrimp shop
-7100 114 -17576,Alisa12345,Pale Oak Sapling,144,4,SELLING,Active,2026-05-29 11:44:23,/warp shrimp shop
-7100 115 -17576,Alisa12345,Jungle Sapling,192,3,SELLING,Active,2026-05-29 11:44:24,/warp shrimp shop
-7097 115 -17576,Alisa12345,Mangrove Propagule,4,3,SELLING,Active,2026-05-29 11:44:25,/warp shrimp shop
-7097 114 -17576,Alisa12345,Dark Oak Sapling,0,3,SELLING,out of stock,2026-05-29 11:44:26,/warp shrimp shop
-7097 113 -17576,Alisa12345,Birch Sapling,5,3,SELLING,Active,2026-05-29 11:44:26,/warp shrimp shop
-7097 112 -17576,Alisa12345,Flower Pot,19,5,SELLING,Active,2026-05-29 11:44:27,/warp shrimp shop
-7095 112 -17576,Alisa12345,Scaffolding,134,2,SELLING,Active,2026-05-29 11:44:28,/warp shrimp shop
-7095 113 -17576,Alisa12345,Lead,22,50,SELLING,Active,2026-05-29 11:44:28,/warp shrimp shop
-7095 114 -17576,Alisa12345,Block of Amethyst,312,5,SELLING,Active,2026-05-29 11:44:29,/warp shrimp shop
-7095 115 -17576,Alisa12345,Iron Bars,7,6,SELLING,Active,2026-05-29 11:44:29,/warp shrimp shop
-7092 115 -17576,Alisa12345,Turtle Scute,6,8,SELLING,Active,2026-05-29 11:44:30,/warp shrimp shop
-7092 114 -17576,Alisa12345,Calcite,255,6,SELLING,Active,2026-05-29 11:44:31,/warp shrimp shop
-7092 113 -17576,Alisa12345,Nether Quartz,22,5,SELLING,Active,2026-05-29 11:44:31,/warp shrimp shop
-7092 112 -17576,Alisa12345,Armor Stand,0,20,SELLING,out of stock,2026-05-29 11:44:32,/warp shrimp shop
-7090 112 -17576,Alisa12345,Stick,1536,0.5,SELLING,Active,2026-05-29 11:44:33,/warp shrimp shop
-7090 113 -17576,Alisa12345,Item Frame,45,7,SELLING,Active,2026-05-29 11:44:34,/warp shrimp shop
-7090 114 -17576,Alisa12345,Bookshelf,0,30,SELLING,out of stock,2026-05-29 11:44:34,/warp shrimp shop
-7090 115 -17576,Alisa12345,Book,11,10,SELLING,Active,2026-05-29 11:44:35,/warp shrimp shop
-7088 115 -17576,Alisa12345,Book and Quill,4,10,SELLING,Active,2026-05-29 11:44:36,/warp shrimp shop
-7088 114 -17576,Alisa12345,Chiseled Bookshelf,0,25,SELLING,out of stock,2026-05-29 11:44:36,/warp shrimp shop
-7088 113 -17576,Alisa12345,Chest,27,10,SELLING,Active,2026-05-29 11:44:37,/warp shrimp shop
-7088 112 -17576,Alisa12345,Spruce Sign,199,4,SELLING,Active,2026-05-29 11:44:38,/warp shrimp shop
-7087 112 -17576,Alisa12345,Spruce Planks,3,2,SELLING,Active,2026-05-29 11:44:38,/warp shrimp shop
-7087 113 -17576,Alisa12345,Mangrove Planks,47,4,SELLING,Active,2026-05-29 11:44:39,/warp shrimp shop
-7086 115 -17576,Alisa12345,Spruce Planks,58,3,SELLING,Active,2026-05-29 11:44:39,/warp shrimp shop
-7087 115 -17576,Alisa12345,Warped Planks,55,3,SELLING,Active,2026-05-29 11:44:40,/warp shrimp shop
-7087 115 -17574,Alisa12345,Crimson Planks,63,3,SELLING,Active,2026-05-29 11:44:41,/warp shrimp shop
-7087 114 -17574,Alisa12345,Oak Planks,119,3,SELLING,Active,2026-05-29 11:44:41,/warp shrimp shop
-7086 113 -17574,Alisa12345,Birch Planks,64,3,SELLING,Active,2026-05-29 11:44:42,/warp shrimp shop
-7087 112 -17574,Alisa12345,Jungle Planks,192,3,SELLING,Active,2026-05-29 11:44:42,/warp shrimp shop
-7087 112 -17572,Alisa12345,Dark Oak Planks,127,3,SELLING,Active,2026-05-29 11:44:43,/warp shrimp shop
-7087 113 -17572,Alisa12345,Acacia Planks,43,3,SELLING,Active,2026-05-29 11:44:44,/warp shrimp shop
-7087 114 -17572,Alisa12345,Pale Oak Planks,0,4,SELLING,out of stock,2026-05-29 11:44:44,/warp shrimp shop
-7087 115 -17572,Alisa12345,Bamboo Planks,15,3,SELLING,Active,2026-05-29 11:44:45,/warp shrimp shop
-7086 112 -17569,Alisa12345,Jungle Log,91,5,SELLING,Active,2026-05-29 11:44:46,/warp shrimp shop
-7087 113 -17569,Alisa12345,Dark Oak Log,144,5,SELLING,Active,2026-05-29 11:44:47,/warp shrimp shop
-7087 114 -17569,Alisa12345,Birch Log,22,4,SELLING,Active,2026-05-29 11:44:47,/warp shrimp shop
-7087 115 -17569,Alisa12345,Warped Stem,40,6,SELLING,Active,2026-05-29 11:44:48,/warp shrimp shop
-7087 115 -17567,Alisa12345,Crimson Stem,146,6,SELLING,Active,2026-05-29 11:44:49,/warp shrimp shop
-7087 114 -17567,Alisa12345,Acacia Log,51,4,SELLING,Active,2026-05-29 11:44:49,/warp shrimp shop
-7087 113 -17567,Alisa12345,Spruce Log,331,4,SELLING,Active,2026-05-29 11:44:50,/warp shrimp shop
-7087 112 -17567,Alisa12345,Mangrove Log,40,6,SELLING,Active,2026-05-29 11:44:51,/warp shrimp shop
-7087 112 -17565,Alisa12345,Cherry Log,168,6,SELLING,Active,2026-05-29 11:44:51,/warp shrimp shop
-7087 113 -17565,Alisa12345,Pale Oak Log,70,6,SELLING,Active,2026-05-29 11:44:52,/warp shrimp shop
-7087 114 -17565,Alisa12345,Oak Log,0,4,SELLING,out of stock,2026-05-29 11:44:52,/warp shrimp shop
-7087 115 -17565,Alisa12345,Block of Bamboo,150,4,SELLING,Active,2026-05-29 11:44:53,/warp shrimp shop
-7087 115 -17564,Alisa12345,Dandelion,25,3,SELLING,Active,2026-05-29 11:44:54,/warp shrimp shop
-7087 114 -17564,Alisa12345,Brown Mushroom,6,4,SELLING,Active,2026-05-29 11:44:54,/warp shrimp shop
-7087 113 -17563,Alisa12345,Poppy,4,3,SELLING,Active,2026-05-29 11:44:55,/warp shrimp shop
-7087 112 -17564,Alisa12345,Mushroom Stem,40,5,SELLING,Active,2026-05-29 11:44:55,/warp shrimp shop
-7089 112 -17564,Alisa12345,Brown Mushroom Block,9,5,SELLING,Active,2026-05-29 11:44:56,/warp shrimp shop
